#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_ncdm[1]         23:theta_ncdm[1]         24:shear_ncdm[1]         25:cs2_ncdm[1]        
       9.077854976553e+02       5.445323070936e-03      -2.242235748081e-01      -2.499292669381e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.526191886537e+01       1.943341031332e-01       5.597901346451e-02       5.597918977709e-02      -2.238818125718e-01      -2.416720281609e-05       0.000000000000e+00      -1.282298350102e+02       2.123867386206e-01      -1.111216143246e-01      -2.121995244248e-01       1.228786395775e-02       2.687606116482e-01      -1.257855907768e+02      -1.272395509141e-03       6.201446021378e-07       7.033531725439e-07 
       9.102533699057e+02       5.469639251831e-03      -2.241865847171e-01      -2.481783313202e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.574217061510e+01       1.948478703691e-01       5.597036365316e-02       5.597053779960e-02      -2.238475259653e-01      -2.400092210542e-05       0.000000000000e+00      -1.287545399145e+02       2.128208149466e-01      -1.112848302468e-01      -2.129157669209e-01       1.223497006419e-02       2.683274765140e-01      -1.263071930821e+02      -1.268927333954e-03       6.096584718189e-07       6.971133432855e-07 
       9.127212421561e+02       5.494007058885e-03      -2.241498424578e-01      -2.464431968513e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.622368952813e+01       1.953611670831e-01       5.596177340280e-02       5.596194147692e-02      -2.238134583668e-01      -2.383610181173e-05       0.000000000000e+00      -1.292803159736e+02       2.132549535839e-01      -1.105977428793e-01      -2.136237022221e-01       1.190338535137e-02       2.678932452115e-01      -1.268298748394e+02      -1.265477094217e-03       5.993752992127e-07       6.909431942218e-07 
       9.152992474499e+02       5.519517455004e-03      -2.241117241513e-01      -2.446456280317e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.672804904677e+01       1.958968717422e-01       5.595286279464e-02       5.595302073985e-02      -2.237781037256e-01      -2.366530045261e-05       0.000000000000e+00      -1.298306997837e+02       2.137085314407e-01      -1.090195951239e-01      -2.143423602121e-01       1.127970715919e-02       2.674384752354e-01      -1.273770350752e+02      -1.261891890420e-03       5.888451731198e-07       6.845710955908e-07 
       9.173816051095e+02       5.540164350557e-03      -2.240811297130e-01      -2.432036482083e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.713644808586e+01       1.963292138432e-01       5.594571163056e-02       5.594585894332e-02      -2.237497192566e-01      -2.352824404628e-05       0.000000000000e+00      -1.302761203698e+02       2.140749534549e-01      -1.071611109597e-01      -2.148994225351e-01       1.059120940260e-02       2.670702804149e-01      -1.278198583964e+02      -1.259010057734e-03       5.804943782059e-07       6.794781397960e-07 
       9.194639627690e+02       5.560848003336e-03      -2.240507098810e-01      -2.417697239826e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.754574695720e+01       1.967612290018e-01       5.593860151263e-02       5.593873638357e-02      -2.237214896647e-01      -2.339191198408e-05       0.000000000000e+00      -1.307223039043e+02       2.144414181426e-01      -1.048476110238e-01      -2.154297364808e-01       9.761722550801e-03       2.667013242913e-01      -1.282634504884e+02      -1.256140721783e-03       5.722791890107e-07       6.744328955431e-07 
       9.215463204285e+02       5.581568413530e-03      -2.240204639926e-01      -2.403431871884e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.795594498385e+01       1.971929203650e-01       5.593153190611e-02       5.593165292415e-02      -2.236934145101e-01      -2.325623871788e-05       0.000000000000e+00      -1.311692504770e+02       2.148079258634e-01      -1.021542998261e-01      -2.159287918475e-01       8.817575685323e-03       2.663316121668e-01      -1.287078114159e+02      -1.253283804274e-03       5.641971239579e-07       6.694348164924e-07 
       9.232663498645e+02       5.598711212685e-03      -2.239956122283e-01      -2.391700636756e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.829544655998e+01       1.975492550055e-01       5.592572272348e-02       5.592583153897e-02      -2.236703412213e-01      -2.314463258934e-05       0.000000000000e+00      -1.315390042771e+02       2.151106934297e-01      -9.970381705394e-02      -2.163148701810e-01       7.972007032082e-03       2.660256635891e-01      -1.290754338256e+02      -1.250933297700e-03       5.576199961090e-07       6.653415924633e-07 
       9.249863793005e+02       5.615879090834e-03      -2.239708789329e-01      -2.380014076209e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.863556077479e+01       1.979053719744e-01       5.591994063141e-02       5.592003682374e-02      -2.236473733663e-01      -2.303342006146e-05       0.000000000000e+00      -1.319092787915e+02       2.154134901760e-01      -9.710473302505e-02      -2.166756956145e-01       7.085734197072e-03       2.657192060935e-01      -1.294435808745e+02      -1.248591167504e-03       5.511306918306e-07       6.612798860178e-07 
       9.267064087364e+02       5.633072048081e-03      -2.239462647677e-01      -2.368370799768e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.897628725359e+01       1.982612716321e-01       5.591418556719e-02       5.591426896823e-02      -2.236245117292e-01      -2.292258772502e-05       0.000000000000e+00      -1.322800740688e+02       2.157163149324e-01      -9.441178861442e-02      -2.170103052095e-01       6.176903108864e-03       2.654122432369e-01      -1.298122525980e+02      -1.246257370527e-03       5.447278891126e-07       6.572494127019e-07 
       9.284264381724e+02       5.650290084532e-03      -2.239217688452e-01      -2.356770104531e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.931762562562e+01       1.986169567188e-01       5.590845708452e-02       5.590852777630e-02      -2.236017555405e-01      -2.281212922120e-05       0.000000000000e+00      -1.326513901587e+02       2.160191689202e-01      -9.168119103077e-02      -2.173182560662e-01       5.263897340023e-03       2.651047776447e-01      -1.301814490318e+02      -1.243931863894e-03       5.384102881194e-07       6.532498699383e-07 
       9.301464676083e+02       5.667533200290e-03      -2.238973921858e-01      -2.345212029256e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.965957552061e+01       1.989724270102e-01       5.590275522474e-02       5.590281353219e-02      -2.235791059418e-01      -2.270204553301e-05       0.000000000000e+00      -1.330232271092e+02       2.163220504085e-01      -8.896947458395e-02      -2.175996301732e-01       4.364963878215e-03       2.647968131100e-01      -1.305511702110e+02      -1.241614605015e-03       5.321766107653e-07       6.492809843612e-07 
       9.318664970443e+02       5.684801395460e-03      -2.238731338151e-01      -2.333697280232e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.000213657235e+01       1.993276853059e-01       5.589707954329e-02       5.589712602232e-02      -2.235565620738e-01      -2.259234424207e-05       0.000000000000e+00      -1.333955849694e+02       2.166249607017e-01      -8.633236886085e-02      -2.178550282172e-01       3.497848936485e-03       2.644883522429e-01      -1.309214161707e+02      -1.239305551579e-03       5.260256003022e-07       6.453424592538e-07 
       9.339823242905e+02       5.706077593594e-03      -2.238434565283e-01      -2.319594336780e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.042436246237e+01       1.997644020102e-01       5.589013370328e-02       5.589016671051e-02      -2.235289767643e-01      -2.245794545105e-05       0.000000000000e+00      -1.338543410663e+02       2.169976116513e-01      -8.327013692933e-02      -2.181352337975e-01       2.499744738507e-03       2.641082356800e-01      -1.313775796857e+02      -1.236476352276e-03       5.185707403253e-07       6.405388789762e-07 
       9.360981515367e+02       5.727391741576e-03      -2.238139581980e-01      -2.305562769525e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.084751191233e+01       2.002008019066e-01       5.588322689838e-02       5.588324795700e-02      -2.235015517981e-01      -2.232418541429e-05       0.000000000000e+00      -1.343138855518e+02       2.173703051848e-01      -8.049614050009e-02      -2.183808583554e-01       1.604332207880e-03       2.637273790522e-01      -1.318345374015e+02      -1.233659427985e-03       5.112368433526e-07       6.357803020152e-07 
       9.377880574842e+02       5.744442558234e-03      -2.237905268924e-01      -2.294410312448e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.118614327441e+01       2.005491264630e-01       5.587773842802e-02       5.587775124248e-02      -2.234797632558e-01      -2.221784369599e-05       0.000000000000e+00      -1.346814889513e+02       2.176680039640e-01      -7.854463245913e-02      -2.185548557130e-01       9.801747777341e-04       2.634226626199e-01      -1.322000789135e+02      -1.231418323168e-03       5.054646831649e-07       6.320116313695e-07 
       9.394779634317e+02       5.761517583993e-03      -2.237672092034e-01      -2.283309437151e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.152536302628e+01       2.008972517051e-01       5.587227448054e-02       5.587228034346e-02      -2.234580766964e-01      -2.211197111163e-05       0.000000000000e+00      -1.350495953790e+02       2.179657295918e-01      -7.686901234251e-02      -2.187117697375e-01       4.490458719506e-04       2.631174809441e-01      -1.325661271333e+02      -1.229184960682e-03       4.997671694811e-07       6.282710871930e-07 
       9.411678693793e+02       5.778616818952e-03      -2.237440051232e-01      -2.272263391803e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.186517083135e+01       2.012451782914e-01       5.586683499062e-02       5.586683529442e-02      -2.234364922175e-01      -2.200660077079e-05       0.000000000000e+00      -1.354182048795e+02       2.182634813670e-01      -7.550175008577e-02      -2.188543310114e-01       2.024533945074e-05       2.628118373007e-01      -1.329326820934e+02      -1.226959301812e-03       4.941432140993e-07       6.245584201479e-07 
       9.425181805910e+02       5.792297280976e-03      -2.237255455388e-01      -2.263478861564e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.213711506622e+01       2.015230451175e-01       5.586250611384e-02       5.586250302553e-02      -2.234193185514e-01      -2.192278984267e-05       0.000000000000e+00      -1.357131021439e+02       2.185014169265e-01      -7.464886145637e-02      -2.189599161068e-01      -2.438806806182e-04       2.625672843381e-01      -1.332259403152e+02      -1.225186411051e-03       4.897015718257e-07       6.216117020589e-07 
       9.438684918027e+02       5.805993200038e-03      -2.237071574743e-01      -2.254733424528e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.240943437460e+01       2.018007872023e-01       5.585819257070e-02       5.585818704905e-02      -2.234022091618e-01      -2.183934099625e-05       0.000000000000e+00      -1.360083206582e+02       2.187393697307e-01      -7.402048111978e-02      -2.190598388631e-01      -4.352373566303e-04       2.623224396607e-01      -1.335195221139e+02      -1.223418394770e-03       4.853056725232e-07       6.186824895721e-07 
       9.452188030145e+02       5.819704576188e-03      -2.236888413305e-01      -2.246028985095e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.268212858730e+01       2.020784040438e-01       5.585389446910e-02       5.585388748449e-02      -2.233851645031e-01      -2.175627353432e-05       0.000000000000e+00      -1.363038604444e+02       2.189773385983e-01      -7.362447988954e-02      -2.191557602753e-01      -5.519700979016e-04       2.620773052807e-01      -1.338134275059e+02      -1.221655233558e-03       4.809549849731e-07       6.157706659004e-07 
       9.465691142262e+02       5.833431409475e-03      -2.236705966070e-01      -2.237367454189e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.295519753630e+01       2.023558964866e-01       5.584961170253e-02       5.584960422530e-02      -2.233681841258e-01      -2.167360676475e-05       0.000000000000e+00      -1.365997215248e+02       2.192153236983e-01      -7.346593802041e-02      -2.192493766453e-01      -5.931247209309e-04       2.618318826772e-01      -1.341076565071e+02      -1.219896908106e-03       4.766489848268e-07       6.128761043470e-07 
       9.479194254379e+02       5.847173699949e-03      -2.236524223897e-01      -2.228750715202e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.322864105502e+01       2.026332659625e-01       5.584534407220e-02       5.584533706119e-02      -2.233512671655e-01      -2.159135979754e-05       0.000000000000e+00      -1.368959039223e+02       2.194533257917e-01      -7.354710700119e-02      -2.193423994581e-01      -5.586484144013e-04       2.615861730881e-01      -1.344022091339e+02      -1.218143399203e-03       4.723871545079e-07       6.099986743959e-07 
       9.492697366497e+02       5.860931447659e-03      -2.236343189723e-01      -2.220180624263e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.350245897676e+01       2.029105119510e-01       5.584109169277e-02       5.584108608426e-02      -2.233344139681e-01      -2.150955147684e-05       0.000000000000e+00      -1.371924076587e+02       2.196913436907e-01      -7.386740360512e-02      -2.194365351087e-01      -4.493809142015e-04       2.613401785391e-01      -1.346970854024e+02      -1.216394687735e-03       4.681689831148e-07       6.071382623310e-07 
       9.506200478614e+02       5.874704652656e-03      -2.236162857067e-01      -2.211658973536e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.377665113605e+01       2.031876353502e-01       5.583685445313e-02       5.583685115020e-02      -2.233176239347e-01      -2.142819989021e-05       0.000000000000e+00      -1.374892327562e+02       2.199293776300e-01      -7.442343825391e-02      -2.195334647360e-01      -2.670349027409e-04       2.610939004907e-01      -1.349922853285e+02      -1.214650754687e-03       4.639939663253e-07       6.042947441011e-07 
       9.519703590731e+02       5.888493314989e-03      -2.235983216113e-01      -2.203187450978e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.405121736877e+01       2.034646375283e-01       5.583263216822e-02       5.583263203075e-02      -2.233008961324e-01      -2.134732220346e-05       0.000000000000e+00      -1.377863792374e+02       2.201674283187e-01      -7.520907777485e-02      -2.196348245881e-01      -1.416555646695e-05       2.608473402079e-01      -1.352878089283e+02      -1.212911581140e-03       4.598616063042e-07       6.014679928253e-07 
       9.533206702848e+02       5.902297434707e-03      -2.235804268790e-01      -2.194767650376e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.432615751064e+01       2.037415179542e-01       5.582842495609e-02       5.582842879147e-02      -2.232842308048e-01      -2.126693461460e-05       0.000000000000e+00      -1.380838471240e+02       2.204054945705e-01      -7.621553856601e-02      -2.197421872157e-01       3.058691435808e-04       2.606004997264e-01      -1.355836562179e+02      -1.211177148272e-03       4.557714116114e-07       5.986578977045e-07 
       9.546709814966e+02       5.916117011860e-03      -2.235626007442e-01      -2.186401034621e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.460147139865e+01       2.040182775564e-01       5.582423270258e-02       5.582424125721e-02      -2.232676272345e-01      -2.118705191420e-05       0.000000000000e+00      -1.383816364377e+02       2.206435766627e-01      -7.743150976930e-02      -2.198570436391e-01       6.889568357871e-04       2.603533804966e-01      -1.358798272130e+02      -1.209447437359e-03       4.517228971106e-07       5.958643374450e-07 
       9.561290189070e+02       5.931056454644e-03      -2.235434283241e-01      -2.177428152766e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.489916897097e+01       2.043169825020e-01       5.581972259880e-02       5.581973700799e-02      -2.232497672876e-01      -2.110137845598e-05       0.000000000000e+00      -1.387035439641e+02       2.209006711600e-01      -7.896391310306e-02      -2.199910805401e-01       1.167847060221e-03       2.600862349066e-01      -1.361999898639e+02      -1.207585012770e-03       4.473976457187e-07       5.928663346506e-07 
       9.575870563175e+02       5.946013919714e-03      -2.235243347546e-01      -2.168520235382e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.519730190991e+01       2.046155475254e-01       5.581522986593e-02       5.581525082470e-02      -2.232319783334e-01      -2.101632382986e-05       0.000000000000e+00      -1.390258263026e+02       2.211577835099e-01      -8.070450340212e-02      -2.201370805424e-01       1.707753024258e-03       2.598187683556e-01      -1.365205299686e+02      -1.205728048560e-03       4.431198369894e-07       5.898873296971e-07 
       9.590450937280e+02       5.960989407132e-03      -2.235053188209e-01      -2.159678471753e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.549587001355e+01       2.049139740436e-01       5.581075432055e-02       5.581078242124e-02      -2.232142592159e-01      -2.093190017582e-05       0.000000000000e+00      -1.393484834808e+02       2.214149143244e-01      -8.263049718453e-02      -2.202964726060e-01       2.301036390265e-03       2.595509825703e-01      -1.368414475470e+02      -1.203876521528e-03       4.388888842106e-07       5.869271717795e-07 
       9.605031311385e+02       5.975982916960e-03      -2.234863795343e-01      -2.150903786544e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.579487308117e+01       2.052122630802e-01       5.580629584086e-02       5.580633156710e-02      -2.231966090048e-01      -2.084811706307e-05       0.000000000000e+00      -1.396715155263e+02       2.216720638275e-01      -8.471675671640e-02      -2.204704931182e-01       2.939415737961e-03       2.592828794316e-01      -1.371627426188e+02      -1.202030408595e-03       4.347042087484e-07       5.839857142925e-07 
       9.619611685489e+02       5.990994449260e-03      -2.234675167719e-01      -2.142196846094e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.609431091217e+01       2.055104142568e-01       5.580185452545e-02       5.580189824773e-02      -2.231790276377e-01      -2.076498143783e-05       0.000000000000e+00      -1.399949224655e+02       2.219292308463e-01      -8.693614988242e-02      -2.206601710153e-01       3.614086622883e-03       2.590144613996e-01      -1.374844152035e+02      -1.200189686813e-03       4.305652399243e-07       5.810628227069e-07 
       9.634192059594e+02       6.006024004092e-03      -2.234487290297e-01      -2.133558027792e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.639418330803e+01       2.058084293667e-01       5.579743012844e-02       5.579748210131e-02      -2.231615136669e-01      -2.068249729045e-05       0.000000000000e+00      -1.403187043259e+02       2.221864163847e-01      -8.925993348796e-02      -2.208663158474e-01       4.315847033685e-03       2.587457300475e-01      -1.378064653208e+02      -1.198354333359e-03       4.264714148946e-07       5.781583472274e-07 
       9.648772433699e+02       6.021071581519e-03      -2.234300156938e-01      -2.124987419352e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.669449007085e+01       2.061063087788e-01       5.579302262716e-02       5.579308298803e-02      -2.231440665365e-01      -2.060066585860e-05       0.000000000000e+00      -1.406428611344e+02       2.224436200272e-01      -9.165815464105e-02      -2.210895089288e-01       5.035226640546e-03       2.584766875271e-01      -1.381288929901e+02      -1.196524325532e-03       4.224221785324e-07       5.752721499746e-07 
       9.673977520396e+02       6.047126829794e-03      -2.233978395874e-01      -2.110331604563e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.721465414672e+01       2.066209339191e-01       5.578544314282e-02       5.578551798698e-02      -2.231140616426e-01      -2.046073715481e-05       0.000000000000e+00      -1.412041152873e+02       2.228882894489e-01      -9.588917964191e-02      -2.215164483629e-01       6.292203076154e-03       2.580108662197e-01      -1.386871641009e+02      -1.193373333579e-03       4.155258289050e-07       5.703254917852e-07 
       9.699182607093e+02       6.073235937331e-03      -2.233658792771e-01      -2.095875983593e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.773611468704e+01       2.071351590654e-01       5.577791353596e-02       5.577800234101e-02      -2.230842503963e-01      -2.032272465469e-05       0.000000000000e+00      -1.417664901528e+02       2.233330121806e-01      -1.000901481014e-01      -2.219953943824e-01       7.523767948149e-03       2.575441315821e-01      -1.392465636457e+02      -1.190238133346e-03       4.087583195456e-07       5.654323327099e-07 
       9.724387693790e+02       6.099398904445e-03      -2.233341307163e-01      -2.081615228527e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.825887069075e+01       2.076489877558e-01       5.577043338744e-02       5.577053508584e-02      -2.230546290370e-01      -2.018657637157e-05       0.000000000000e+00      -1.423299858673e+02       2.237777878130e-01      -1.041036966057e-01      -2.225244038384e-01       8.682478171523e-03       2.570764941033e-01      -1.398070917234e+02      -1.187118610153e-03       4.021169394892e-07       5.605919741125e-07 
       9.749592780488e+02       6.125615731452e-03      -2.233025906636e-01      -2.067541849099e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.878292116425e+01       2.081624225404e-01       5.576300241125e-02       5.576311545069e-02      -2.230251946064e-01      -2.005221878190e-05       0.000000000000e+00      -1.428946025650e+02       2.242226149919e-01      -1.077817929282e-01      -2.230995718587e-01       9.724656505399e-03       2.566079646835e-01      -1.403687484309e+02      -1.184014650402e-03       3.955990412100e-07       5.558037346795e-07 
       9.774797867185e+02       6.151886418665e-03      -2.232712547061e-01      -2.053646494482e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.930826512395e+01       2.086754682597e-01       5.575561994311e-02       5.575574236386e-02      -2.229959429671e-01      -1.991955965239e-05       0.000000000000e+00      -1.434603403801e+02       2.246674946963e-01      -1.109914899753e-01      -2.237152234409e-01       1.061204733676e-02       2.561385532807e-01      -1.409315338645e+02      -1.180926141553e-03       3.892020389896e-07       5.510669269390e-07 
       9.800002953882e+02       6.178210966398e-03      -2.232401203809e-01      -2.039918339908e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.983490159346e+01       2.091881271153e-01       5.574828571088e-02       5.574841523636e-02      -2.229668719309e-01      -1.978849198955e-05       0.000000000000e+00      -1.440271994446e+02       2.251124253084e-01      -1.136199415276e-01      -2.243641670710e-01       1.131320748498e-02       2.556682709556e-01      -1.414954481197e+02      -1.177852972113e-03       3.829234073287e-07       5.463808924387e-07 
       9.825208040579e+02       6.204589374962e-03      -2.232091846304e-01      -2.026345459161e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.036282960504e+01       2.097004028180e-01       5.574099918913e-02       5.574113332554e-02      -2.229379787085e-01      -1.965889783667e-05       0.000000000000e+00      -1.445951798892e+02       2.255574067612e-01      -1.155785343737e-01      -2.250380010910e-01       1.180459444115e-02       2.551971281400e-01      -1.420604912905e+02      -1.174795031635e-03       3.767606794009e-07       5.417449716334e-07 
       9.850413127276e+02       6.231021644669e-03      -2.231784446305e-01      -2.012915288219e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.089204819970e+01       2.102122993026e-01       5.573375980334e-02       5.573389594427e-02      -2.229092607394e-01      -1.953065274116e-05       0.000000000000e+00      -1.451642818441e+02       2.260024392527e-01      -1.168060175829e-01      -2.257274629198e-01       1.207132311017e-02       2.547251351796e-01      -1.426266634702e+02      -1.171752210690e-03       3.707114455526e-07       5.371585134601e-07 
       9.875618213974e+02       6.257507775829e-03      -2.231478991255e-01      -1.999615072529e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.142255642509e+01       2.107238185754e-01       5.572656726525e-02       5.572670279688e-02      -2.228807170303e-01      -1.940363039676e-05       0.000000000000e+00      -1.457345054369e+02       2.264475210927e-01      -1.172705131399e-01      -2.264228068447e-01       1.210756598236e-02       2.542523032271e-01      -1.431939647507e+02      -1.168724400870e-03       3.647733518438e-07       5.326208895220e-07 
       9.900823300671e+02       6.284047768751e-03      -2.231175456048e-01      -1.986432293249e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.195435333829e+01       2.112349652792e-01       5.571942087047e-02       5.571955327328e-02      -2.228523453252e-01      -1.927770679422e-05       0.000000000000e+00      -1.463058507951e+02       2.268926532676e-01      -1.169703383141e-01      -2.271141934067e-01       1.191658738981e-02       2.537786423286e-01      -1.437623952230e+02      -1.165711494769e-03       3.589440986312e-07       5.281314627445e-07 
       9.932984950744e+02       6.317990969376e-03      -2.230790920804e-01      -1.969763060872e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.263479514512e+01       2.118866505432e-01       5.571036849716e-02       5.571049355583e-02      -2.228163919826e-01      -1.911844023136e-05       0.000000000000e+00      -1.470365156505e+02       2.274607124604e-01      -1.155243105199e-01      -2.279756770211e-01       1.136276657575e-02       2.531730654766e-01      -1.444893514164e+02      -1.161888504265e-03       3.516604693054e-07       5.224719769407e-07 
       9.956569594308e+02       6.342937786562e-03      -2.230510904977e-01      -1.957635639921e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.313510521423e+01       2.123641619990e-01       5.570377709693e-02       5.570389469442e-02      -2.227902037091e-01      -1.900253579146e-05       0.000000000000e+00      -1.475734847094e+02       2.278773291647e-01      -1.137726302506e-01      -2.285828094003e-01       1.075905928568e-02       2.527281530583e-01      -1.450236084605e+02      -1.159100230154e-03       3.464269335974e-07       5.183702968122e-07 
       9.980154237872e+02       6.367931763419e-03      -2.230232542722e-01      -1.945581354401e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.363654099003e+01       2.128413564118e-01       5.569722470614e-02       5.569733340962e-02      -2.227641639967e-01      -1.888729971711e-05       0.000000000000e+00      -1.481114362823e+02       2.282939890498e-01      -1.115148855273e-01      -2.291620436617e-01       1.001417614702e-02       2.522825447434e-01      -1.455588544210e+02      -1.156324708827e-03       3.412825340137e-07       5.143091050130e-07 
       1.000373888144e+03       6.392972900199e-03      -2.229955840493e-01      -1.933594117440e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.413910172518e+01       2.133182347799e-01       5.569071118121e-02       5.569080988981e-02      -2.227382736894e-01      -1.877267202766e-05       0.000000000000e+00      -1.486503704679e+02       2.287106902505e-01      -1.088394527419e-01      -2.297081783401e-01       9.156120316836e-03       2.518362499501e-01      -1.460950893687e+02      -1.153561855630e-03       3.362255605219e-07       5.102879290567e-07 
       1.002250855439e+03       6.412935413914e-03      -2.229736807968e-01      -1.924098878969e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.453986456513e+01       2.136975319181e-01       5.568555481121e-02       5.568564501780e-02      -2.227177752379e-01      -1.868184981860e-05       0.000000000000e+00      -1.490799797008e+02       2.290423492954e-01      -1.064792074207e-01      -2.301164234771e-01       8.413213966398e-03       2.514805842198e-01      -1.465225549679e+02      -1.151372055101e-03       3.322623630948e-07       5.071159761670e-07 
       1.004127822735e+03       6.432927797407e-03      -2.229518826886e-01      -1.914641409212e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.494133907588e+01       2.140766314831e-01       5.568042268052e-02       5.568050410265e-02      -2.226973716382e-01      -1.859136697130e-05       0.000000000000e+00      -1.495102113990e+02       2.293740338950e-01      -1.039742751383e-01      -2.304996657947e-01       7.635292522237e-03       2.511244937855e-01      -1.469506470375e+02      -1.149190182987e-03       3.283526504339e-07       5.039688311217e-07 
       1.006004790031e+03       6.452950050804e-03      -2.229301887895e-01      -1.905220621065e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.534352488992e+01       2.144555362196e-01       5.567531438530e-02       5.567538692927e-02      -2.226770620487e-01      -1.850121305094e-05       0.000000000000e+00      -1.499410656124e+02       2.297057453895e-01      -1.013828615968e-01      -2.308570001853e-01       6.839680581447e-03       2.507679824303e-01      -1.473793656127e+02      -1.147016197594e-03       3.244956091898e-07       5.008462500993e-07 
