#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_ncdm[1]         23:theta_ncdm[1]         24:shear_ncdm[1]         25:cs2_ncdm[1]        
       3.630557358613e+03       1.122894066461e-01      -2.134814455674e+00       1.930996072792e-04       3.299269988608e-02       6.596462539272e-04      -2.835656238969e-04      -3.291072814582e-04      -1.199052737124e+02       6.337683537803e-02       5.046806746038e-01       5.046819622022e-01      -2.051758036172e+00      -1.185048502738e-04       1.444117615971e-02      -1.205913071472e+02       6.340550358446e-02      -4.157377451075e+01      -3.355122080930e-02       2.654239429849e-02       4.392552198564e-03      -1.193195187512e+02      -1.217047076629e-07       7.256793887844e-08       1.654032939991e-09 
       3.646626468142e+03       1.132513995451e-01      -2.138245114720e+00       1.255926942213e-04       3.375664270906e-02       7.169249815694e-04      -2.114106874224e-04      -3.253966647359e-04      -1.209258508158e+02       6.364558391205e-02       5.046778625298e-01       5.046791136613e-01      -2.048852207268e+00      -1.531732165495e-04       1.282512956789e-02      -1.216123464879e+02       6.367444529753e-02      -4.205470725748e+01      -3.360249504083e-02       2.580018248260e-02       4.319654857922e-03      -1.203405829654e+02      -1.210997205536e-07       7.040139667487e-08       1.626052529827e-09 
       3.662695577670e+03       1.142175017179e-01      -2.140204666200e+00       5.605646729163e-05       3.368099720345e-02       7.623051367784e-04      -1.372235378878e-04      -3.164074857411e-04      -1.219507469869e+02       6.391435124389e-02       5.046749398615e-01       5.046761433088e-01      -2.045247332791e+00      -1.836703594570e-04       1.088340273395e-02      -1.226377079255e+02       6.394339651861e-02      -4.253915845646e+01      -3.365180307138e-02       2.508195261386e-02       4.248246387550e-03      -1.213659685803e+02      -1.204981483683e-07       6.830845852908e-08       1.598661121753e-09 
       3.678764687199e+03       1.151877135342e-01      -2.140670494168e+00      -1.356184206618e-05       3.277453222268e-02       7.951329179866e-04      -6.222401265221e-05      -3.021721812495e-04      -1.229799625123e+02       6.418313652730e-02       5.046719084580e-01       5.046730539899e-01      -2.041040964079e+00      -2.092525778735e-04       8.668507144707e-03      -1.236673915996e+02       6.421235668624e-02      -4.302715935069e+01      -3.369920651961e-02       2.438683138054e-02       4.178290964533e-03      -1.223956757477e+02      -1.199000312083e-07       6.628632298246e-08       1.571843894567e-09 
       3.694833796727e+03       1.161620353717e-01      -2.139661466190e+00      -8.134589042133e-05       3.106666955264e-02       8.149836088415e-04       1.234817538023e-05      -2.828157537712e-04      -1.240134976669e+02       6.445193903688e-02       5.046687694953e-01       5.046698481049e-01      -2.036345202642e+00      -2.293080916968e-04       6.239448611999e-03      -1.247013976425e+02       6.448132534040e-02      -4.351874019484e+01      -3.374476497368e-02       2.371398062253e-02       4.109753732231e-03      -1.234297046103e+02      -1.193054052681e-07       6.433230656437e-08       1.545586453985e-09 
       3.710902906256e+03       1.171404676160e-01      -2.137236737332e+00      -1.454592288303e-04       2.860658610509e-02       8.216714001790e-04       8.525581992223e-05      -2.585543191592e-04      -1.250513527145e+02       6.472075808309e-02       5.046655239035e-01       5.046665280052e-01      -2.031283709262e+00      -2.433715856719e-04       3.660171664902e-03      -1.257397261797e+02       6.475030203954e-02      -4.401393028978e+01      -3.378853605846e-02       2.306259579192e-02       4.042600785867e-03      -1.244680553033e+02      -1.187143030448e-07       6.244383834948e-08       1.519874824317e-09 
       3.726972015785e+03       1.181230106609e-01      -2.133493529659e+00      -2.041918195580e-04       2.546182836597e-02       8.152542945803e-04       1.552867161555e-04      -2.296918455708e-04      -1.260935279047e+02       6.498959281696e-02       5.046621733228e-01       5.046630969055e-01      -2.025988441634e+00      -2.511349943637e-04       9.978915650022e-04      -1.267823773263e+02       6.501928616744e-02      -4.451275801336e+01      -3.383057550260e-02       2.243190448549e-02       3.976799176885e-03      -1.255107279538e+02      -1.181267535386e-07       6.061845478475e-08       1.494695447593e-09 
       3.743041125313e+03       1.191096649085e-01      -2.128563966275e+00      -2.560025277635e-04       2.171647777500e-02       7.960339743868e-04       2.212758330407e-04      -1.966151486912e-04      -1.271400234745e+02       6.525844242902e-02       5.046587191546e-01       5.046595578880e-01      -2.020596214748e+00      -2.524538080929e-04      -1.678643363191e-03      -1.278293511881e+02       6.528827713346e-02      -4.501525084898e+01      -3.387093720413e-02       2.182116504651e-02       3.912316848775e-03      -1.265577226790e+02      -1.175427824448e-07       5.885379477533e-08       1.470035156029e-09 
       3.759110234842e+03       1.201004307693e-01      -2.122611038483e+00      -2.995570597371e-04       1.746891558002e-02       7.645506343464e-04       2.821267219114e-04      -1.597872365695e-04      -1.281908396488e+02       6.552730620042e-02       5.046551623397e-01       5.046559136348e-01      -2.015245164755e+00      -2.473493140060e-04      -4.300913397796e-03      -1.288806478627e+02       6.555727442504e-02      -4.552143541483e+01      -3.390967329254e-02       2.122966523189e-02       3.849122601544e-03      -1.276090395865e+02      -1.169624123335e-07       5.714759501666e-08       1.445881155861e-09 
       3.775179344370e+03       1.210953086627e-01      -2.115823817035e+00      -3.337602868087e-04       1.282924546569e-02       7.215729037447e-04       3.368317186315e-04      -1.197391271710e-04      -1.292459766425e+02       6.579618348582e-02       5.046515034644e-01       5.046521664871e-01      -2.010071209545e+00      -2.360066617597e-04      -6.802367736967e-03      -1.299362674406e+02       6.582627759244e-02      -4.603133749378e+01      -3.394683418739e-02       2.065672094142e-02       3.787186068749e-03      -1.286646787753e+02      -1.163856628192e-07       5.549768555816e-08       1.422221016220e-09 
       3.791248453899e+03       1.220942990163e-01      -2.108412037738e+00      -3.577821168684e-04       7.916441061015e-03       6.680830929680e-04       3.844905200186e-04      -7.706029504173e-05      -1.303054346612e+02       6.606507368091e-02       5.046477429330e-01       5.046483185733e-01      -2.005204595923e+00      -2.187687820818e-04      -9.120100140161e-03      -1.309962100062e+02       6.609528621843e-02      -4.654498206232e+01      -3.398246865503e-02       2.010167500579e-02       3.726477697524e-03      -1.297246403381e+02      -1.158125507226e-07       5.390198558479e-08       1.399042659285e-09 
       3.807317563427e+03       1.230974022671e-01      -2.100600203968e+00      -3.710764389732e-04       2.855291939612e-03       6.052580932803e-04       4.243267568251e-04      -3.238793525478e-05      -1.313692138994e+02       6.633397607724e-02       5.046438816666e-01       5.046443724655e-01      -2.000766616457e+00      -1.961264476040e-04      -1.119641911630e-02      -1.320604756357e+02       6.636429977514e-02      -4.706239331648e+01      -3.401662386487e-02       1.956389603093e-02       3.666968746654e-03      -1.307889243600e+02      -1.152430902244e-07       5.235849940513e-08       1.376334357556e-09 
       3.823386672956e+03       1.241046188607e-01      -2.092621369350e+00      -3.733924023461e-04      -2.226773602428e-03       5.344463476607e-04       4.557022311486e-04       1.360474260841e-05      -1.324373145398e+02       6.660288994197e-02       5.046399207290e-01       5.046403307668e-01      -1.996866585268e+00      -1.687044295203e-04      -1.298027331364e-02      -1.331290643964e+02       6.663331770557e-02      -4.758359469585e+01      -3.404934544442e-02       1.904277729578e-02       3.608631249106e-03      -1.318575309181e+02      -1.146772930128e-07       5.086531263584e-08       1.354084717386e-09 
       3.839455782485e+03       1.251159492522e-01      -2.084710760444e+00      -3.647780240115e-04      -7.202908224426e-03       4.571413948319e-04       4.781285323720e-04       6.022095963043e-05      -1.335097367545e+02       6.687181459672e-02       5.046358609650e-01       5.046361957157e-01      -1.993599145972e+00      -1.372443560865e-04      -1.442849581409e-02      -1.342019763478e+02       6.690233950393e-02      -4.810860890779e+01      -3.408067753171e-02       1.853773570084e-02       3.551437976637e-03      -1.329304600801e+02      -1.141151684225e-07       4.942058857223e-08       1.332282663447e-09 
       3.855524892013e+03       1.261313939059e-01      -2.077099402826e+00      -3.455761708811e-04      -1.195002677395e-02       3.749525617894e-04       4.912757971196e-04       1.067533069667e-04      -1.345864807055e+02       6.714074940677e-02       5.046317030625e-01       5.046319692183e-01      -1.991041976502e+00      -1.025848230101e-04      -1.550683696296e-02      -1.352792115421e+02       6.717136470640e-02      -4.863745795225e+01      -3.411066282479e-02       1.804821076470e-02       3.495362419445e-03      -1.340077119058e+02      -1.135567235659e-07       4.802256473510e-08       1.310917429149e-09 
       3.867166331950e+03       1.268696140026e-01      -2.071897917412e+00      -3.253968151652e-04      -1.517978094871e-02       3.133178180942e-04       4.949040989193e-04       1.400114348862e-04      -1.353692391601e+02       6.733558823037e-02       5.046286294189e-01       5.046288506471e-01      -1.989667217297e+00      -7.599276936118e-05      -1.604270904764e-02      -1.360623267634e+02       6.736626489525e-02      -4.902299590919e+01      -3.413156820115e-02       1.770295516656e-02       3.455421377102e-03      -1.347908388168e+02      -1.131544536351e-07       4.703796039434e-08       1.295706060209e-09 
       3.878807771886e+03       1.276099938746e-01      -2.067048392550e+00      -3.003099772403e-04      -1.818698296680e-02       2.506698892695e-04       4.935638339967e-04       1.725918574136e-04      -1.361542659859e+02       6.753043178117e-02       5.046255050900e-01       5.046256857595e-01      -1.988712353235e+00      -4.856497658176e-05      -1.636538937877e-02      -1.368477110504e+02       6.756116642233e-02      -4.941056564296e+01      -3.415180369040e-02       1.736536212256e-02       3.416043818423e-03      -1.355762344964e+02      -1.127541189129e-07       4.607635634965e-08       1.280714573009e-09 
       3.890449211823e+03       1.283525337080e-01      -2.062624030530e+00      -2.707092843748e-04      -2.093368889165e-02       1.876782525405e-04       4.872925995757e-04       2.042380673482e-04      -1.369415612348e+02       6.772527980913e-02       5.046223304306e-01       5.046224751648e-01      -1.988187478142e+00      -2.067547528810e-05      -1.647178224806e-02      -1.376353644161e+02       6.775606910288e-02      -4.980017486285e+01      -3.417138419387e-02       1.703523914015e-02       3.377220340598e-03      -1.363638989605e+02      -1.123557201291e-07       4.513714988155e-08       1.265939163219e-09 
       3.902090651759e+03       1.290972336913e-01      -2.058691431858e+00      -2.370508850262e-04      -2.338564397884e-02       1.250130332042e-04       4.761735934105e-04       2.347029646304e-04      -1.377311249564e+02       6.792013210607e-02       5.046191056174e-01       5.046192192306e-01      -1.988096829112e+00       7.297655531119e-06      -1.636171831860e-02      -1.384252868718e+02       6.795097279443e-02      -5.019183110405e+01      -3.419032426068e-02       1.671239909470e-02       3.338941714991e-03      -1.371538322225e+02      -1.119592575134e-07       4.421975576454e-08       1.251376100924e-09 
       3.913732091696e+03       1.298440940162e-01      -2.055309673940e+00      -1.998467522277e-04      -2.551271809058e-02       6.333817559434e-05       4.603346467823e-04       2.637512944173e-04      -1.385229571990e+02       6.811498850816e-02       5.046158306414e-01       5.046159180734e-01      -1.988438767057e+00       3.497743579998e-05      -1.603793800287e-02      -1.392174784280e+02       6.814587739940e-02      -5.058554173279e+01      -3.420863809569e-02       1.639666006612e-02       3.301198883304e-03      -1.379460342942e+02      -1.115647308154e-07       4.332360571191e-08       1.237021728878e-09 
       3.925373531632e+03       1.305931148767e-01      -2.052529499974e+00      -1.596572056760e-04      -2.728928159226e-02       3.304666098202e-06       4.399467468201e-04       2.911619689663e-04      -1.393170580080e+02       6.830984879542e-02       5.046125057682e-01       5.046125720199e-01      -1.989205843481e+00       6.199302983420e-05      -1.550603147464e-02      -1.400119390936e+02       6.834078276469e-02      -5.098131395054e+01      -3.422633956768e-02       1.608784518199e-02       3.263982967655e-03      -1.387405051867e+02      -1.111721393248e-07       4.244814784286e-08       1.222872466142e-09 
       3.937014971569e+03       1.313442964700e-01      -2.050392630306e+00      -1.170829247240e-04      -2.869451890808e-02      -5.445600052349e-05       4.152221851047e-04       3.167302284199e-04      -1.401134274249e+02       6.850471264659e-02       5.046091317394e-01       5.046091818086e-01      -1.990384937494e+00       8.798466192136e-05      -1.477434550442e-02      -1.408086688740e+02       6.853568863653e-02      -5.137915479698e+01      -3.424344221817e-02       1.578578246475e-02       3.227285272244e-03      -1.395372449090e+02      -1.107814818915e-07       4.159284616421e-08       1.208924808466e-09 
       3.951971605075e+03       1.323125676170e-01      -2.048641962219e+00      -5.990361829776e-05      -2.993019973460e-02      -1.243595393507e-04       3.774998494620e-04       3.465781638943e-04      -1.411399128375e+02       6.875507367937e-02       5.046047256024e-01       5.046047621052e-01      -1.992474082192e+00       1.193248133872e-04      -1.355899443208e-02      -1.418356179602e+02       6.878609927863e-02      -5.189333804611e+01      -3.426455759633e-02       1.540734178714e-02       3.180883879197e-03      -1.405642063541e+02      -1.102824109698e-07       4.052272431316e-08       1.191295586163e-09 
       3.966928238582e+03       1.332844061330e-01      -2.048049171871e+00      -1.228003874226e-06      -3.050674150553e-02      -1.883082402613e-04       3.336579371787e-04       3.727328011882e-04      -1.421701430623e+02       6.900543971598e-02       5.046002396641e-01       5.046002704567e-01      -1.995160341885e+00       1.477307684461e-04      -1.206141124951e-02      -1.428663125645e+02       6.903651013634e-02      -5.241096143532e+01      -3.428473361987e-02       1.503942738235e-02       3.135306071409e-03      -1.415949128547e+02      -1.097865255637e-07       3.948394709067e-08       1.173986343701e-09 
       3.981884872088e+03       1.342598124568e-01      -2.048629890791e+00       5.751897998370e-05      -3.041812090367e-02      -2.452016038510e-04       2.844059333249e-04       3.949083352880e-04      -1.432041181687e+02       6.925581025909e-02       5.045956747267e-01       5.045957072337e-01      -1.998378991626e+00       1.725943849494e-04      -1.031682772429e-02      -1.439007526859e+02       6.928692085957e-02      -5.293203877715e+01      -3.430399675634e-02       1.468170776141e-02       3.090534551176e-03      -1.426293644140e+02      -1.092938203334e-07       3.847548533380e-08       1.156990133638e-09 
       3.996841505595e+03       1.352387870354e-01      -2.050371302504e+00       1.149142953591e-04      -2.967297098729e-02      -2.940620199890e-04       2.305301426709e-04       4.128837297863e-04      -1.442418382198e+02       6.950618481277e-02       5.045910316034e-01       5.045910726808e-01      -2.002053991496e+00       1.933905922786e-04      -8.365674492377e-03      -1.449389383194e+02       6.953733110073e-02      -5.345658348972e+01      -3.432237267597e-02       1.433386303170e-02       3.046552437343e-03      -1.436675610310e+02      -1.088042889582e-07       3.749634729284e-08       1.140300183922e-09 
       4.011798139102e+03       1.362213303239e-01      -2.053232517914e+00       1.695691964577e-04      -2.829428532822e-02      -3.340498789581e-04       1.728804742849e-04       4.265060816063e-04      -1.452833032721e+02       6.975656288335e-02       5.045863111069e-01       5.045863669235e-01      -2.006099765876e+00       2.096883787747e-04      -6.252645673655e-03      -1.459808694550e+02       6.978774051507e-02      -5.398460860786e+01      -3.433988627705e-02       1.399558445371e-02       3.003343254084e-03      -1.447095026998e+02      -1.083179241920e-07       3.654557714273e-08       1.123909892847e-09 
       4.026754772608e+03       1.372074427859e-01      -2.057145563882e+00       2.201605046962e-04      -2.631882317268e-02      -3.644759239395e-04       1.123563706401e-04       4.356929132535e-04      -1.463285133745e+02       7.000694398019e-02       5.045815140393e-01       5.045815899752e-01      -2.010423162530e+00       2.211596167304e-04      -4.025684365426e-03      -1.470265460779e+02       7.003814876096e-02      -5.451612679411e+01      -3.435656171025e-02       1.366657401528e-02       2.960890920017e-03      -1.457551894091e+02      -1.078347179160e-07       3.562225355528e-08       1.107812824176e-09 
       4.041711406115e+03       1.381971248932e-01      -2.062016978425e+00       2.654602718521e-04      -2.379622018723e-02      -3.848110811760e-04       4.989202664346e-05       4.404332542531e-04      -1.473774685686e+02       7.025732761593e-02       5.045766411821e-01       5.045767417485e-01      -2.014925564055e+00       2.275855634118e-04      -1.734904749035e-03      -1.480759681682e+02       7.028855549959e-02      -5.505115034992e+01      -3.437242240183e-02       1.334654402284e-02       2.919179737624e-03      -1.468046211425e+02      -1.073546611888e-07       3.472548833193e-08       1.092002702414e-09 
       4.056668039621e+03       1.391903771264e-01      -2.067729987385e+00       3.043632840529e-04      -2.078781892234e-02      -3.946934338079e-04      -1.355890470228e-05       4.407875174219e-04      -1.484301688891e+02       7.050771330686e-02       5.045716932876e-01       5.045718220675e-01      -2.019505113749e+00       2.288609071471e-04       5.685303060636e-04      -1.491291357011e+02       7.053896039468e-02      -5.558969122671e+01      -3.438749107593e-02       1.303521671026e-02       2.878194382991e-03      -1.478577978788e+02      -1.068777442935e-07       3.385442509769e-08       1.076473408235e-09 
       4.071624673128e+03       1.401871999746e-01      -2.074147208250e+00       3.359117518554e-04      -1.736524786762e-02      -3.939321669075e-04      -7.703883000710e-05       4.368861888043e-04      -1.494866143642e+02       7.075810057338e-02       5.045666710686e-01       5.045668306789e-01      -2.024059001319e+00       2.249952725723e-04       2.833548988236e-03      -1.501860486476e+02       7.078936311237e-02      -5.613176103634e+01      -3.440178977635e-02       1.273232386400e-02       2.837919895840e-03      -1.489147195917e+02      -1.064039567834e-07       3.300823805241e-08       1.061218974051e-09 
       4.086581306635e+03       1.411875939359e-01      -2.081113810727e+00       3.593165780069e-04      -1.360878576443e-02      -3.825084903481e-04      -1.396016473649e-04       4.289273546619e-04      -1.505468050148e+02       7.100848894072e-02       5.045615751882e-01       5.045617672643e-01      -2.028485750436e+00       2.161121648163e-04       5.010298834390e-03      -1.512467069735e+02       7.103976332119e-02      -5.667737106099e+01      -3.441533988772e-02       1.243760646354e-02       2.798341669850e-03      -1.499753862503e+02      -1.059332875253e-07       3.218613077484e-08       1.046233579726e-09 
       4.101537940141e+03       1.421915595171e-01      -2.088461059704e+00       3.739747477243e-04      -9.605549143543e-03      -3.605736136455e-04      -2.003278237080e-04       4.171731045768e-04      -1.516107408549e+02       7.125887793949e-02       5.045564062495e-01       5.045566314511e-01      -2.032687456785e+00       2.024454005425e-04       7.051238311518e-03      -1.523111106399e+02       7.129016069207e-02      -5.722653226291e+01      -3.442816215601e-02       1.215081433610e-02       2.759445443271e-03      -1.510397978184e+02      -1.054657247401e-07       3.138733507652e-08       1.031511548421e-09 
       4.116494573648e+03       1.431990972343e-01      -2.096010163112e+00       3.794825156350e-04      -5.447542040265e-03      -3.284438486086e-04      -2.583388822600e-04       4.019448739949e-04      -1.526784218918e+02       7.150926710615e-02       5.045511647876e-01       5.045514228245e-01      -2.036571930612e+00       1.843331292764e-04       8.912169484255e-03      -1.533792596032e+02       7.154055489815e-02      -5.777925529382e+01      -3.444027670829e-02       1.187170582542e-02       2.721217289802e-03      -1.521079542549e+02      -1.050012560431e-07       3.061110990422e-08       1.017047342573e-09 
       4.131451207154e+03       1.442102076128e-01      -2.103576340232e+00       3.756441362334e-04      -1.229609931154e-03      -2.865929394065e-04      -3.128110690126e-04       3.836178108730e-04      -1.537498481259e+02       7.175965598341e-02       5.045458512612e-01       5.045461409394e-01      -2.040054698812e+00       1.622095940008e-04       1.055319034688e-02      -1.544511538150e+02       7.179094561459e-02      -5.833555050419e+01      -3.445170307180e-02       1.160004747400e-02       2.683643609741e-03      -1.531798555139e+02      -1.045398684804e-07       2.985674028918e-08       1.002835560001e-09 
       4.143900409284e+03       1.450545334305e-01      -2.109752718783e+00       3.653277466744e-04       2.258047402926e-03      -2.447880486461e-04      -3.549056623881e-04       3.663029752763e-04      -1.546445092256e+02       7.196806748528e-02       5.045413735978e-01       5.045416880947e-01      -2.042592993217e+00       1.411083456019e-04       1.172621137280e-02      -1.553462044427e+02       7.199935629898e-02      -5.880131594861e+01      -3.446070269901e-02       1.137945050002e-02       2.652858548108e-03      -1.540749116835e+02      -1.041581709792e-07       2.924500753835e-08       9.911950296774e-10 
       4.156349611415e+03       1.459013351139e-01      -2.115705144315e+00       3.486652992606e-04       5.666475655676e-03      -1.971058147761e-04      -3.936280102715e-04       3.473981443123e-04      -1.555417650318e+02       7.217647821932e-02       5.045368464355e-01       5.045371838965e-01      -2.044763478842e+00       1.179264539919e-04       1.270573486860e-02      -1.562438497539e+02       7.220776415789e-02      -5.926956886530e+01      -3.446924930351e-02       1.116373263074e-02       2.622510211174e-03      -1.549725622441e+02      -1.037785907466e-07       2.864755313025e-08       9.797227558575e-10 
       4.168798813545e+03       1.467506129807e-01      -2.121329984120e+00       3.258775191285e-04       8.942657064087e-03      -1.440346192252e-04      -4.286248135172e-04       3.271843081204e-04      -1.564416155333e+02       7.238488788270e-02       5.045322701155e-01       5.045326282858e-01      -2.046534641286e+00       9.303312861889e-05       1.347786148895e-02      -1.571440897121e+02       7.241616895678e-02      -5.974031477101e+01      -3.447735324902e-02       1.095277135650e-02       2.592591254232e-03      -1.558728071613e+02      -1.034011195134e-07       2.806400321577e-08       9.684158288751e-10 
       4.181248015675e+03       1.476023673536e-01      -2.126528067793e+00       2.972814123196e-04       1.203584608693e-02      -8.611521546991e-05      -4.595880857316e-04       3.059552003697e-04      -1.573440607158e+02       7.259329621612e-02       5.045276447582e-01       5.045280210309e-01      -2.047881307457e+00       6.682180103286e-05       1.403195564197e-02      -1.580469242787e+02       7.262457050185e-02      -6.021355905225e+01      -3.448502464299e-02       1.074644759414e-02       2.563094470526e-03      -1.567756463976e+02      -1.030257487967e-07       2.749399478999e-08       9.572713960432e-10 
       4.193697217805e+03       1.484565985596e-01      -2.131206248390e+00       2.632853060389e-04       1.489833257615e-02      -2.393371305584e-05      -4.862580858450e-04       2.840138361213e-04      -1.582491005626e+02       7.280170300939e-02       5.045229702412e-01       5.045233617096e-01      -2.048784997289e+00       3.970393320642e-05       1.436079040729e-02      -1.589523534135e+02       7.283296864551e-02      -6.068930696906e+01      -3.449227334281e-02       1.054464558189e-02       2.534012787908e-03      -1.576810799132e+02      -1.026524699114e-07       2.693717534718e-08       9.462866602169e-10 
       4.206146419935e+03       1.493133069309e-01      -2.135278873056e+00       2.243823906788e-04       1.748615679560e-02       4.188594589141e-05      -5.084256355829e-04       2.616689345588e-04      -1.591567350552e+02       7.301010810376e-02       5.045182461921e-01       5.045186497042e-01      -2.049234166627e+00       1.210253369945e-05       1.446063722819e-02      -1.598603770751e+02       7.304136328867e-02      -6.116756365890e+01      -3.449910896173e-02       1.034725277787e-02       2.505339265910e-03      -1.585891076669e+02      -1.022812739814e-07       2.639320254889e-08       9.354588785202e-10 
       4.218595622065e+03       1.501724928041e-01      -2.138669128504e+00       1.811429159025e-04       1.975976151655e-02       1.106898104784e-04      -5.259338282872e-04       2.392313052893e-04      -1.600669641721e+02       7.321851127531e-02       5.045134724880e-01       5.045138847039e-01      -2.049224339772e+00      -1.555454694055e-05       1.433130149038e-02      -1.607709952200e+02       7.324975426403e-02      -6.164833413967e+01      -3.450554087514e-02       1.015415976203e-02       2.477067104262e-03      -1.594997296156e+02      -1.019121519503e-07       2.586174390276e-08       9.247853654557e-10 
       4.233387911153e+03       1.511966089101e-01      -2.141718810521e+00       1.250134830461e-04       2.200536402326e-02       1.953880802377e-04      -5.405403283742e-04       2.128771271343e-04      -1.611518822162e+02       7.346613538957e-02       5.045077363454e-01       5.045081543858e-01      -2.048620013070e+00      -4.790124668162e-05       1.388448494945e-02      -1.618563752989e+02       7.349736169202e-02      -6.222286607086e+01      -3.451267114079e-02       9.930167410618e-03       2.443986379268e-03      -1.605851138429e+02      -1.014762401652e-07       2.524608163710e-08       9.122998987914e-10 
       4.248180200241e+03       1.522242239356e-01      -2.143619853678e+00       6.484266976363e-05       2.371091770844e-02       2.821866954467e-04      -5.483499524903e-04       1.873373898458e-04      -1.622404633877e+02       7.371375595742e-02       5.045019301464e-01       5.045023490047e-01      -2.047388914051e+00      -7.902656777917e-05       1.313082072030e-02      -1.629454182412e+02       7.374496326995e-02      -6.280096201219e+01      -3.451925926398e-02       9.711922523139e-03       2.411451961162e-03      -1.616741605305e+02      -1.010432276117e-07       2.464710704078e-08       9.000242078895e-10 
       4.262972489330e+03       1.532553384726e-01      -2.144304940502e+00       1.898717694557e-06       2.484046514228e-02       3.699196294861e-04      -5.493945020665e-04       1.631025940410e-04      -1.633327076316e+02       7.396137259457e-02       5.044960535423e-01       5.044964682164e-01      -2.045561790627e+00      -1.082630377021e-04       1.208874565670e-02      -1.640381239585e+02       7.399255869201e-02      -6.338262975047e+01      -3.452531973758e-02       9.499257627566e-03       2.379453143809e-03      -1.627668695911e+02      -1.006130982314e-07       2.406431295277e-08       8.879540750406e-10 
       4.274103203381e+03       1.540335261818e-01      -2.143992586322e+00      -4.648871575361e-05       2.529604025725e-02       4.358522646429e-04      -5.457987040371e-04       1.460090230675e-04      -1.641570008889e+02       7.414769320078e-02       5.044915849064e-01       5.044919931997e-01      -2.043819836186e+00      -1.286389393883e-04       1.112910543603e-02      -1.648627642436e+02       7.417886191167e-02      -6.382267531853e+01      -3.452954067388e-02       9.342815122433e-03       2.355721881753e-03      -1.635915121276e+02      -1.002913310455e-07       2.363615076468e-08       8.790047312469e-10 
       4.285233917433e+03       1.548136959404e-01      -2.142959838549e+00      -9.511119948465e-05       2.540690967702e-02       5.011777297350e-04      -5.385432090944e-04       1.301031852219e-04      -1.649833681402e+02       7.433401109336e-02       5.044870764294e-01       5.044874756613e-01      -2.041787742472e+00      -1.473486838287e-04       1.003250953199e-02      -1.656894783227e+02       7.436516122807e-02      -6.426475070178e+01      -3.453347666755e-02       9.189373128145e-03       2.332283590182e-03      -1.644182282329e+02      -9.997118003917e-08       2.321666962581e-08       8.701677264770e-10 
       4.296364631485e+03       1.555958480121e-01      -2.141207538724e+00      -1.433826370474e-04       2.517220699963e-02       5.654282653141e-04      -5.277544780857e-04       1.155579722106e-04      -1.658118093594e+02       7.452032636364e-02       5.044825268267e-01       5.044829144367e-01      -2.039491902562e+00      -1.641702093004e-04       8.813121767562e-03      -1.665182661563e+02       7.455145675981e-02      -6.470885898210e+01      -3.453713343131e-02       9.038866213122e-03       2.309133950431e-03      -1.652470178647e+02      -9.965263808463e-08       2.280567202209e-08       8.614413634094e-10 
       4.307495345536e+03       1.563799826641e-01      -2.138745223155e+00      -1.907201034389e-04       2.459530513727e-02       6.281541425122e-04      -5.135883428282e-04       1.025321737547e-04      -1.666423245150e+02       7.470663878383e-02       5.044779361423e-01       5.044783097193e-01      -2.036961831221e+00      -1.789061527310e-04       7.486546261254e-03      -1.673491277003e+02       7.473774830475e-02      -6.515500317789e+01      -3.454051655203e-02       8.891230537522e-03       2.286268745429e-03      -1.660778809802e+02      -9.933569798272e-08       2.240296541930e-08       8.528239853562e-10 
       4.318626059588e+03       1.571661001668e-01      -2.135591025257e+00      -2.365507983357e-04       2.368375902802e-02       6.889275619048e-04      -4.962281412806e-04       9.116904684578e-05      -1.674749135715e+02       7.489294798902e-02       5.044733049722e-01       5.044736622818e-01      -2.034229783258e+00      -1.913859830079e-04       6.069625751173e-03      -1.681820629067e+02       7.492403552214e-02      -6.560318624387e+01      -3.454363149449e-02       8.746403810863e-03       2.263683840504e-03      -1.669108175343e+02      -9.902035246836e-08       2.200836212563e-08       8.443139688584e-10 
       4.329756773640e+03       1.579542007942e-01      -2.131771467199e+00      -2.803186289724e-04       2.244919192309e-02       7.473462946485e-04      -4.758825698163e-04       8.159504692392e-05      -1.683095764949e+02       7.507925394588e-02       5.044686325111e-01       5.044689715197e-01      -2.031330339554e+00      -2.014674879697e-04       4.580223442031e-03      -1.690170717291e+02       7.511031840136e-02      -6.605341107235e+01      -3.454648360422e-02       8.604325250974e-03       2.241375142015e-03      -1.677458274793e+02      -9.870659421487e-08       2.162167915903e-08       8.359097078515e-10 
       4.340887487692e+03       1.587442848234e-01      -2.127321149842e+00      -3.214911994072e-04       2.090713800275e-02       8.030370092151e-04      -4.527833617169e-04       7.391872365545e-05      -1.691463132516e+02       7.526555671514e-02       5.044639175569e-01       5.044642364526e-01      -2.028299965139e+00      -2.090386013680e-04       3.036998674182e-03      -1.698541541219e+02       7.529659702459e-02      -6.650568049650e+01      -3.454907810910e-02       8.464935543815e-03       2.219338617897e-03      -1.685829107673e+02      -9.839441583707e-08       2.124273811779e-08       8.276096214545e-10 
