#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_ncdm[1]         23:theta_ncdm[1]         24:shear_ncdm[1]         25:cs2_ncdm[1]        
       5.193148582163e+02       3.255650829309e-03      -1.590875367629e+00       1.177537508539e-04       6.732325581227e-03       4.013220563563e-04       2.036122142454e-05       8.119662780335e-05      -1.193475360798e+00       1.207588150514e-04       5.935295476925e-01       6.132031670707e-01      -1.590646884037e+00       1.169197833295e-04       8.638423207266e-03      -1.193516732160e+00       1.208246551095e-04      -4.811199079168e-02      -3.662627460680e-06       7.932279134786e-03       3.055658258591e-01      -3.777006094409e-02      -4.936631982667e-11       5.230798566316e-08       1.979619182764e-06 
       5.267100148370e+02       3.332842902450e-03      -1.592981951517e+00       1.191618744205e-04       6.963339491699e-03       4.021695383633e-04       2.094760693858e-05       8.141819437942e-05      -1.195078055883e+00       1.223120914599e-04       5.936251308797e-01       6.129685267974e-01      -1.592745175195e+00       1.183137884984e-04       8.867349621413e-03      -1.195119909230e+00       1.223766097768e-04      -4.925385876422e-02      -3.799916991423e-06       8.112053588594e-03       3.044083070390e-01      -3.873429369426e-02      -4.914206827025e-11       5.126800369872e-08       1.888981625281e-06 
       5.341051714578e+02       3.410901134595e-03      -1.595087839991e+00       1.205650824704e-04       7.197053191560e-03       4.029859051770e-04       2.153506336586e-05       8.163501436619e-05      -1.196681317684e+00       1.238644754428e-04       5.937186150989e-01       6.127375254242e-01      -1.594842631915e+00       1.197029159820e-04       9.098896349002e-03      -1.196723643392e+00       1.239277129311e-04      -5.040419557352e-02      -3.939832621502e-06       8.291915487256e-03       3.032233821983e-01      -3.970962463348e-02      -4.891769287760e-11       5.025849503216e-08       1.803512991457e-06 
       5.415003280785e+02       3.489825539432e-03      -1.597193090602e+00       1.219633407303e-04       7.433452617156e-03       4.037722558643e-04       2.212353364400e-05       8.184730954302e-05      -1.198285219284e+00       1.254159788536e-04       5.938099597737e-01       6.125101364042e-01      -1.596939312124e+00       1.210871321292e-04       9.333050525182e-03      -1.198328008029e+00       1.254779747258e-04      -5.156285298273e-02      -4.082349178454e-06       8.471773159485e-03       3.020111494858e-01      -4.069604522768e-02      -4.869331386774e-11       4.927829047675e-08       1.722860906793e-06 
       5.488954846993e+02       3.569616130582e-03      -1.599297769344e+00       1.233566144398e-04       7.672523667547e-03       4.045296232066e-04       2.271296255813e-05       8.205528826851e-05      -1.199889840441e+00       1.269666127851e-04       5.938991395098e-01       6.122863309948e-01      -1.599035282197e+00       1.224664028056e-04       9.569799183416e-03      -1.199933083181e+00       1.270274046407e-04      -5.272968545788e-02      -4.227439381123e-06       8.651534712677e-03       3.007717306573e-01      -4.169354718374e-02      -4.846904269623e-11       4.832627547490e-08       1.646700905723e-06 
       5.562906413200e+02       3.650272921597e-03      -1.601401953845e+00       1.247448688421e-04       7.914252198461e-03       4.052589792262e-04       2.330329662497e-05       8.225914659036e-05      -1.201495269979e+00       1.285163880640e-04       5.939861411271e-01       6.120660774585e-01      -1.601130620152e+00       1.238406938838e-04       9.809129255193e-03      -1.201538957944e+00       1.285760119713e-04      -5.390455100353e-02      -4.375073913835e-06       8.831108250571e-03       2.995052710069e-01      -4.270212264911e-02      -4.824498290139e-11       4.740138739306e-08       1.574733916789e-06 
       5.649872351006e+02       3.746232392578e-03      -1.603875930372e+00       1.263709662015e-04       8.201902262784e-03       4.060820893709e-04       2.399860863500e-05       8.249385859777e-05      -1.203384396859e+00       1.303378163328e-04       5.940856637581e-01       6.118115604238e-01      -1.603594017398e+00       1.254504222438e-04       1.009386282409e-02      -1.203428597535e+00       1.303961109335e-04      -5.529626613514e-02      -4.551902736219e-06       9.041919143640e-03       2.979815655827e-01      -4.390235040449e-02      -4.798189214228e-11       4.634707060893e-08       1.495094128096e-06 
       5.736838288812e+02       3.843389807182e-03      -1.606349498319e+00       1.279900170747e-04       8.493184659975e-03       4.068691258468e-04       2.469501912494e-05       8.272340940475e-05      -1.205274941576e+00       1.321580879476e-04       5.941821827922e-01       6.115618491704e-01      -1.606056816587e+00       1.270531609367e-04       1.038212651766e-02      -1.205319643602e+00       1.322150988778e-04      -5.669867985374e-02      -4.732152230464e-06       9.252193926549e-03       2.964210143338e-01      -4.511787004907e-02      -4.771937003694e-11       4.532730212514e-08       1.420460628441e-06 
       5.823804226618e+02       3.941745187038e-03      -1.608822828496e+00       1.296019648435e-04       8.788076104453e-03       4.076213987742e-04       2.539244917479e-05       8.294806291159e-05      -1.207167083775e+00       1.339772190275e-04       5.942757235842e-01       6.113168804869e-01      -1.608519189193e+00       1.286488543772e-04       1.067389854231e-02      -1.207212276179e+00       1.340329898159e-04      -5.811158053864e-02      -4.915764117752e-06       9.461784127456e-03       2.948239771467e-01      -4.634867055197e-02      -4.745754820818e-11       4.434059838264e-08       1.350457974628e-06 
       5.910770164423e+02       4.041298553614e-03      -1.611296102174e+00       1.312067528002e-04       9.086553193750e-03       4.083401364682e-04       2.609082241151e-05       8.316806638642e-05      -1.209061011578e+00       1.357952251111e-04       5.943663231968e-01       6.110765883825e-01      -1.610981317164e+00       1.302374468926e-04       1.096915691091e-02      -1.209106683756e+00       1.358497973001e-04      -5.953476370853e-02      -5.102676398239e-06       9.670542012426e-03       2.931908577086e-01      -4.759474130656e-02      -4.719654676306e-11       4.338555373300e-08       1.284743372644e-06 
       5.997736102229e+02       4.142049928216e-03      -1.613769509910e+00       1.328043242607e-04       9.388592402070e-03       4.090264923612e-04       2.679006484549e-05       8.338365185743e-05      -1.210956920698e+00       1.376121212748e-04       5.944540280441e-01       6.108409043803e-01      -1.613443391746e+00       1.318188828343e-04       1.126787944349e-02      -1.211003062400e+00       1.376655345327e-04      -6.096803236706e-02      -5.292823439611e-06       9.878320840428e-03       2.915221029905e-01      -4.885607211337e-02      -4.693647520130e-11       4.246083568415e-08       1.223003453410e-06 
       6.084702040035e+02       4.243999331978e-03      -1.616243254498e+00       1.343946231525e-04       9.694170075044e-03       4.096815512309e-04       2.749010472046e-05       8.359503736552e-05      -1.212855016645e+00       1.394279227258e-04       5.945388911110e-01       6.106097567810e-01      -1.615905616434e+00       1.333931071655e-04       1.157004376832e-02      -1.212901617960e+00       1.394802149523e-04      -6.241119828546e-02      -5.486136162608e-06       1.008497528073e-02       2.898182026471e-01      -5.013265350231e-02      -4.667743356165e-11       4.156518074903e-08       1.164951404373e-06 
       6.171667977841e+02       4.347146785861e-03      -1.618717541724e+00       1.359775931581e-04       1.000326242510e-02       4.103063347478e-04       2.819087237653e-05       8.380242808062e-05      -1.214755507796e+00       1.412426439498e-04       5.946209718456e-01       6.103830729740e-01      -1.618368197726e+00       1.349600646042e-04       1.187562732289e-02      -1.214802559132e+00       1.412938513743e-04      -6.386408053708e-02      -5.682541988502e-06       1.029036136808e-02       2.880796883309e-01      -5.142447612061e-02      -4.641951259786e-11       4.069738977610e-08       1.110324413596e-06 
       6.267976772938e+02       4.462773547991e-03      -1.621458538347e+00       1.377220041884e-04       1.034963336146e-02       4.109640734761e-04       2.896769186773e-05       8.402767070733e-05      -1.216863227473e+00       1.432510801793e-04       5.947087001472e-01       6.101371542252e-01      -1.621096014623e+00       1.366868164095e-04       1.221800254599e-02      -1.216910766358e+00       1.433011266317e-04      -6.548417874975e-02      -5.903565602016e-06       1.051616063868e-02       2.861147053920e-01      -5.287285566320e-02      -4.613529037107e-11       3.976751208646e-08       1.053534779223e-06 
       6.364285568036e+02       4.579869656922e-03      -1.624200759713e+00       1.394572833687e-04       1.070025267299e-02       4.115870948330e-04       2.974523166019e-05       8.424849777859e-05      -1.218974446200e+00       1.452582290295e-04       5.947931843609e-01       6.098965147236e-01      -1.623824830002e+00       1.384045150654e-04       1.256451204808e-02      -1.219022461649e+00       1.453071549860e-04      -6.711576132762e-02      -6.128181983499e-06       1.074004004458e-02       2.841088109990e-01      -5.433990505829e-02      -4.585264503710e-11       3.886894782429e-08       1.000351010188e-06 
       6.460594363133e+02       4.698435140326e-03      -1.626944507521e+00       1.411833559149e-04       1.105508744988e-02       4.121765567737e-04       3.052340508882e-05       8.446514100284e-05      -1.221089466255e+00       1.472641098628e-04       5.948745181600e-01       6.096610496084e-01      -1.626554946580e+00       1.401130871873e-04       1.291512437770e-02      -1.221137947664e+00       1.473119538980e-04      -6.875862048077e-02      -6.356279004038e-06       1.096181288778e-02       2.820629000038e-01      -5.582561355667e-02      -4.557166737367e-11       3.800031295080e-08       9.505002787020e-07 
       6.556903158230e+02       4.818470025587e-03      -1.629690087060e+00       1.429001476502e-04       1.141410456329e-02       4.127335490822e-04       3.130212794640e-05       8.467781811509e-05      -1.223208593513e+00       1.492687419516e-04       5.949527970544e-01       6.094306528819e-01      -1.629286670686e+00       1.418124599947e-04       1.326980780467e-02      -1.223257530640e+00       1.493155408501e-04      -7.041256214797e-02      -6.587740191504e-06       1.118129630008e-02       2.799779246019e-01      -5.732997102044e-02      -4.529243854504e-11       3.716029866213e-08       9.037336682939e-07 
       6.653211953328e+02       4.939974339789e-03      -1.632437801199e+00       1.446075844528e-04       1.177727066206e-02       4.132590987407e-04       3.208131833661e-05       8.488673395891e-05      -1.225332132926e+00       1.512721439295e-04       5.950281182030e-01       6.092052189137e-01      -1.632020306244e+00       1.435025607583e-04       1.362853032210e-02      -1.225381515877e+00       1.513179327899e-04      -7.207740495437e-02      -6.822444842219e-06       1.139831141130e-02       2.778548924040e-01      -5.885296745856e-02      -4.501503056643e-11       3.634766630933e-08       8.598237962989e-07 
       6.749520748425e+02       5.062948109713e-03      -1.635187957109e+00       1.463055933146e-04       1.214455217014e-02       4.137541747955e-04       3.286089653860e-05       8.509208146740e-05      -1.227460393567e+00       1.532743348528e-04       5.951005779810e-01       6.089846407620e-01      -1.634756161496e+00       1.451833178578e-04       1.399125964873e-02      -1.227510212776e+00       1.533191471838e-04      -7.375298256390e-02      -7.060268482618e-06       1.161268408206e-02       2.756948643420e-01      -6.039459379672e-02      -4.473950767649e-11       3.556124346907e-08       8.185627002983e-07 
       6.845829543522e+02       5.187391361833e-03      -1.637940856000e+00       1.479941011851e-04       1.251591528455e-02       4.142196927276e-04       3.364078488271e-05       8.529404254444e-05      -1.229593680919e+00       1.552753330459e-04       5.951702730442e-01       6.087688127401e-01      -1.637494538746e+00       1.468546596253e-04       1.435796323106e-02      -1.229643927137e+00       1.553192008571e-04      -7.543914124728e-02      -7.301082872199e-06       1.182424482894e-02       2.734989524131e-01      -6.195484095668e-02      -4.446592631689e-11       3.479991924461e-08       7.797599562026e-07 
       6.950725383391e+02       5.324602057405e-03      -1.640942682108e+00       1.498222652401e-04       1.292499356189e-02       4.146941013301e-04       3.449047348694e-05       8.551035885058e-05      -1.231923254044e+00       1.574534082345e-04       5.952431478670e-01       6.085390211671e-01      -1.640480298321e+00       1.486642260907e-04       1.476184580481e-02      -1.231973955172e+00       1.574962820723e-04      -7.728751647589e-02      -7.566617117570e-06       1.205127735905e-02       2.710677847556e-01      -6.367537774890e-02      -4.417021919158e-11       3.399803742699e-08       7.400902818666e-07 
       7.055621223259e+02       5.463556024373e-03      -1.643948503054e+00       1.516389803562e-04       1.333882908379e-02       4.151355290132e-04       3.534034481445e-05       8.572307040580e-05      -1.234259546485e+00       1.596301141654e-04       5.953129764011e-01       6.083146031223e-01      -1.643469793359e+00       1.504624486393e-04       1.517036121863e-02      -1.234310692280e+00       1.596720286008e-04      -7.914811790840e-02      -7.835368944961e-06       1.227457486282e-02       2.685969883859e-01      -6.541798366769e-02      -4.387693015077e-11       3.322339454861e-08       7.029238238654e-07 
       7.160517063127e+02       5.604253295660e-03      -1.646958693909e+00       1.534441544158e-04       1.375737724570e-02       4.155449727827e-04       3.619030590869e-05       8.593237384611e-05      -1.236602945880e+00       1.618054740045e-04       5.953798770996e-01       6.080954246455e-01      -1.646463400411e+00       1.522492369175e-04       1.558346632970e-02      -1.236654526454e+00       1.618464619874e-04      -8.102080313103e-02      -8.107160163153e-06       1.249394073600e-02       2.660881856529e-01      -6.718264867288e-02      -4.358610691950e-11       3.247477497383e-08       6.680725091983e-07 
       7.265412902995e+02       5.746693903735e-03      -1.649973624671e+00       1.552376964055e-04       1.418059311774e-02       4.159233743355e-04       3.704026610419e-05       8.613845433778e-05      -1.238953837272e+00       1.639795110582e-04       5.954439648375e-01       6.078813527241e-01      -1.649461490982e+00       1.540245016675e-04       1.600111762582e-02      -1.239005843071e+00       1.640196040127e-04      -8.290544975349e-02      -8.381809136941e-06       1.270918710762e-02       2.635430552251e-01      -6.896936354246e-02      -4.329779013788e-11       3.175103004752e-08       6.353646206226e-07 
       7.370308742863e+02       5.890877880610e-03      -1.652993654411e+00       1.570195157259e-04       1.460843144432e-02       4.162716241410e-04       3.789013689987e-05       8.634148640203e-05      -1.241312598698e+00       1.661522480836e-04       5.955053515947e-01       6.076722567597e-01      -1.652464425673e+00       1.557881540361e-04       1.642327122901e-02      -1.241365020493e+00       1.661914759967e-04      -8.480195355813e-02      -8.659131054971e-06       1.292013494990e-02       2.609633275138e-01      -7.077811925459e-02      -4.301201362744e-11       3.105107346446e-08       6.046431840388e-07 
       7.475204582731e+02       6.036805257832e-03      -1.656019132894e+00       1.587895225179e-04       1.504084664396e-02       4.165905651658e-04       3.873983184189e-05       8.654163466784e-05      -1.243679602402e+00       1.683237076140e-04       5.955641457888e-01       6.074680081655e-01      -1.655472555802e+00       1.575401059008e-04       1.684988289887e-02      -1.243732431270e+00       1.683620991179e-04      -8.671022894413e-02      -8.938938451111e-06       1.312661453984e-02       2.583507799185e-01      -7.260890724458e-02      -4.272880518578e-11       3.037387740407e-08       5.757645333013e-07 
       7.580100422599e+02       6.184476066483e-03      -1.659050400556e+00       1.605476277602e-04       1.547779280956e-02       4.168809962628e-04       3.958926641543e-05       8.673905455739e-05      -1.246055214803e+00       1.704939120557e-04       5.956204520245e-01       6.072684803739e-01      -1.658486223386e+00       1.592802699674e-04       1.728090803609e-02      -1.246108442116e+00       1.705314945042e-04      -8.863020879159e-02      -9.221041676387e-06       1.332846579397e-02       2.557072319197e-01      -7.446171948699e-02      -4.244818719286e-11       2.971846885180e-08       5.485970309432e-07 
       7.701268450491e+02       6.357224749277e-03      -1.662559535246e+00       1.625635328080e-04       1.598810042772e-02       4.171819841846e-04       4.057003908980e-05       8.696389535545e-05      -1.248810533531e+00       1.729992405063e-04       5.956825282966e-01       6.070437144775e-01      -1.661974716521e+00       1.612755945133e-04       1.778423153157e-02      -1.248864210723e+00       1.730359208653e-04      -9.086253395997e-02      -9.549513701530e-06       1.355567238271e-02       2.526174430812e-01      -7.662935700660e-02      -4.212728452257e-11       2.898730384960e-08       5.191874538290e-07 
       7.822436478383e+02       6.532299812349e-03      -1.666077320696e+00       1.645633041576e-04       1.650432030122e-02       4.174470453768e-04       4.155022956016e-05       8.718550433344e-05      -1.251578358385e+00       1.755029570305e-04       5.957415692266e-01       6.068248954628e-01      -1.665471529185e+00       1.632549420618e-04       1.829331412871e-02      -1.251632474729e+00       1.755387684421e-04      -9.311036267107e-02      -9.880496313163e-06       1.377628817975e-02       2.494916820374e-01      -7.882636016351e-02      -4.180988045672e-11       2.828264096890e-08       4.917304922912e-07 
       7.943604506274e+02       6.709701301272e-03      -1.669604224632e+00       1.665468078635e-04       1.702638005844e-02       4.176772219421e-04       4.252971622022e-05       8.740408136867e-05      -1.254359217131e+00       1.780050946008e-04       5.957977177838e-01       6.066118409647e-01      -1.668977131657e+00       1.652181812778e-04       1.880808533497e-02      -1.254413762289e+00       1.780400685675e-04      -9.537367639048e-02      -1.021369079510e-05       1.399011649920e-02       2.463329087364e-01      -8.105271825101e-02      -4.149598699506e-11       2.760321861442e-08       4.660720080640e-07 
       8.064772534166e+02       6.889429260780e-03      -1.673140693565e+00       1.685139111702e-04       1.755420675535e-02       4.178734979454e-04       4.350838023591e-05       8.761981409748e-05      -1.257153623632e+00       1.805056856455e-04       5.958511104676e-01       6.064043733828e-01      -1.672491973043e+00       1.671651819967e-04       1.932847404561e-02      -1.257208587642e+00       1.805398521320e-04      -9.765248483922e-02      -1.054879784511e-05       1.419697912694e-02       2.431441184769e-01      -8.330842112625e-02      -4.118560967059e-11       2.694784919938e-08       4.420719274542e-07 
       8.185940562058e+02       7.071483734775e-03      -1.676687151736e+00       1.704644823791e-04       1.808772687851e-02       4.180368037400e-04       4.448610539641e-05       8.783287879240e-05      -1.259962077045e+00       1.830047619105e-04       5.959018776012e-01       6.062023201505e-01      -1.676016480219e+00       1.690958150914e-04       1.985440855073e-02      -1.260017450296e+00       1.830381494376e-04      -9.994682435407e-02      -1.088551840587e-05       1.439671641242e-02       2.399283311374e-01      -8.559345903408e-02      -4.087874817521e-11       2.631541396927e-08       4.196027882461e-07 
       8.307108589950e+02       7.255864766322e-03      -1.680244001886e+00       1.723983909873e-04       1.862686634832e-02       4.181680199211e-04       4.546277797630e-05       8.804344116421e-05      -1.262785062368e+00       1.855023545908e-04       5.959501433282e-01       6.060055135466e-01      -1.679551058605e+00       1.710099526101e-04       2.038581654213e-02      -1.262840835588e+00       1.855349903228e-04      -1.022567568794e-01      -1.122355455397e-05       1.458918737492e-02       2.366885804906e-01      -8.790782271464e-02      -4.057539706045e-11       2.570485832892e-08       3.985484539277e-07 
       8.428276617841e+02       7.442572397654e-03      -1.683811626716e+00       1.743155079447e-04       1.917155052313e-02       4.182679809240e-04       4.643828660839e-05       8.825165709235e-05      -1.265623051519e+00       1.879984945809e-04       5.959960255176e-01       6.058137903352e-01      -1.683096093622e+00       1.729074680333e-04       2.092262512081e-02      -1.265679215757e+00       1.880304044062e-04      -1.045823692618e-01      -1.156261040724e-05       1.477426976828e-02       2.334279036826e-01      -9.025150367618e-02      -4.027554643474e-11       2.511518757329e-08       3.788029740331e-07 
       8.554770871529e+02       7.639969501417e-03      -1.687547959241e+00       1.762988425241e-04       1.974601181781e-02       4.183398461194e-04       4.745531609255e-05       8.846668093269e-05      -1.268602292654e+00       1.906028409016e-04       5.960415032673e-01       6.056188920519e-01      -1.686808507004e+00       1.748705230625e-04       2.148871272778e-02      -1.268658855879e+00       1.906340192330e-04      -1.070270563231e-01      -1.191734079525e-05       1.495949277955e-02       2.300048501468e-01      -9.272947626249e-02      -3.996623452290e-11       2.452086269313e-08       3.594812913778e-07 
       8.681265125216e+02       7.839902334148e-03      -1.691296810017e+00       1.782635926656e-04       2.032634783027e-02       4.183793645509e-04       4.847083645712e-05       8.867946431702e-05      -1.271598885680e+00       1.932056702025e-04       5.960846274766e-01       6.054291877568e-01      -1.690533098205e+00       1.768151840086e-04       2.206052178388e-02      -1.271655838801e+00       1.932361426616e-04      -1.094890991572e-01      -1.227253342038e-05       1.513645335325e-02       2.265657204523e-01      -9.523938198786e-02      -3.966070192812e-11       2.394726828578e-08       3.413801487269e-07 
       8.807759378903e+02       8.042370941034e-03      -1.695058539319e+00       1.802096155801e-04       2.091247170728e-02       4.183873464837e-04       4.948472842936e-05       8.889015475450e-05      -1.274613317808e+00       1.958070155005e-04       5.961255132243e-01       6.052445087190e-01      -1.694270230735e+00       1.787413108879e-04       2.263796733818e-02      -1.274670652053e+00       1.958368065010e-04      -1.119686701875e-01      -1.262786387144e-05       1.530507594680e-02       2.231139104737e-01      -9.778121250558e-02      -3.935892472510e-11       2.339345416041e-08       3.244078773260e-07 
       8.934253632590e+02       8.247375366296e-03      -1.698833482245e+00       1.821367698313e-04       2.150429595072e-02       4.183645612814e-04       5.049687503034e-05       8.909889090866e-05      -1.277646059581e+00       1.984069090430e-04       5.961642697321e-01       6.050646919022e-01      -1.698020242973e+00       1.806487650426e-04       2.322096377341e-02      -1.277703766479e+00       1.984360418618e-04      -1.144659631670e-01      -1.298301359995e-05       1.546530583604e-02       2.196527728493e-01      -1.003549598194e-01      -3.906087562797e-11       2.285852383136e-08       3.084807668013e-07 
       9.060747886278e+02       8.454915653206e-03      -1.702621947928e+00       1.840449151063e-04       2.210173242391e-02       4.183117402471e-04       5.150716146839e-05       8.930580317634e-05      -1.280697564250e+00       2.010053820678e-04       5.962010009066e-01       6.048895801676e-01      -1.701783447379e+00       1.825374089124e-04       2.380942481470e-02      -1.280755635615e+00       2.010338789118e-04      -1.169811906364e-01      -1.333767061307e-05       1.561710845390e-02       2.161856063001e-01      -1.029606159321e-01      -3.876652428850e-11       2.234163085424e-08       2.935222827987e-07 
       9.187242139965e+02       8.664991844091e-03      -1.706424225001e+00       1.859339131486e-04       2.270469235882e-02       4.182295792310e-04       5.251547504030e-05       8.951101421949e-05      -1.283768271846e+00       2.036024657247e-04       5.962358046176e-01       6.047190209142e-01      -1.705560135962e+00       1.844071069663e-04       2.440326353915e-02      -1.283826699770e+00       2.036303477923e-04      -1.195145847234e-01      -1.369153052348e-05       1.576046913775e-02       2.127156456444e-01      -1.055981739948e-01      -3.847583812133e-11       2.184197576860e-08       2.794623703519e-07 
       9.313736393652e+02       8.877603980347e-03      -1.710240574988e+00       1.878036264456e-04       2.331308636299e-02       4.181187410232e-04       5.352170503984e-05       8.971463945354e-05      -1.286858604200e+00       2.061981897519e-04       5.962687744248e-01       6.045528677365e-01      -1.709350573665e+00       1.862577243900e-04       2.500239238482e-02      -1.286917381035e+00       2.062254772902e-04      -1.220663915573e-01      -1.404429673655e-05       1.589539185839e-02       2.092460525544e-01      -1.082676265723e-01      -3.818878198911e-11       2.135880265330e-08       2.662368326368e-07 
       9.457268965452e+02       9.121925577307e-03      -1.714588323122e+00       1.899016560350e-04       2.400989619426e-02       4.179590403423e-04       5.466080953091e-05       8.994390884786e-05      -1.290389478614e+00       2.091419393041e-04       5.963040752817e-01       6.043694908879e-01      -1.713668531457e+00       1.883343365470e-04       2.568851703646e-02      -1.290448642411e+00       2.091685756202e-04      -1.249845500715e-01      -1.444289099028e-05       1.603829793402e-02       2.053134570439e-01      -1.113352648215e-01      -3.786741028935e-11       2.082960647846e-08       2.521660664090e-07 
       9.600801537252e+02       9.369512404716e-03      -1.718954818971e+00       1.919744856467e-04       2.471345422712e-02       4.177641079328e-04       5.579693523485e-05       9.017142488053e-05      -1.293946721231e+00       2.120840183709e-04       5.963372501576e-01       6.041914047569e-01      -1.718004829665e+00       1.903860188279e-04       2.638120953045e-02      -1.294006262815e+00       2.121100271459e-04      -1.279271553000e-01      -1.483930081686e-05       1.617042870505e-02       2.013896576384e-01      -1.144439510938e-01      -3.755060867214e-11       2.031972719289e-08       2.390153156325e-07 
       9.744334109052e+02       9.620364518810e-03      -1.723340344330e+00       1.940219219299e-04       2.542362701836e-02       4.175347779477e-04       5.692992895967e-05       9.039732646080e-05      -1.297530882806e+00       2.150244677463e-04       5.963684139272e-01       6.040184178645e-01      -1.722359755286e+00       1.924125816935e-04       2.708033904726e-02      -1.297590793332e+00       2.150498715040e-04      -1.308946267578e-01      -1.523313624724e-05       1.629187077596e-02       1.974788535752e-01      -1.175936766419e-01      -3.723831852567e-11       1.982823869185e-08       2.267131301181e-07 
       9.887866680851e+02       9.874481974371e-03      -1.727745146603e+00       1.960437740875e-04       2.614028014567e-02       4.172718434131e-04       5.805964028891e-05       9.062174328431e-05      -1.301142491636e+00       2.179633271189e-04       5.963976748017e-01       6.038503464098e-01      -1.726733561003e+00       1.944138381101e-04       2.778577377568e-02      -1.301202762576e+00       2.179881472966e-04      -1.338873989436e-01      -1.562402418898e-05       1.640273613325e-02       1.935850724144e-01      -1.207844331362e-01      -3.693047939347e-11       1.935426961884e-08       2.151944678209e-07 
       1.003139925265e+03       1.013186482475e-02      -1.732169440811e+00       1.980398540943e-04       2.686327822388e-02       4.169760591504e-04       5.918592146499e-05       9.084479643296e-05      -1.304782055013e+00       2.209006352685e-04       5.964251345692e-01       6.036870137815e-01      -1.731126467187e+00       1.963896037685e-04       2.849738093144e-02      -1.304842678138e+00       2.209248922828e-04      -1.369059191354e-01      -1.601160912400e-05       1.650316045421e-02       1.897121607948e-01      -1.240162129041e-01      -3.662702941290e-11       1.889699957313e-08       2.044000446432e-07 
       1.017493182445e+03       1.039251312190e-02      -1.736613410043e+00       2.000099766074e-04       2.759248492189e-02       4.166481444659e-04       6.030862728102e-05       9.106659892778e-05      -1.308450059510e+00       2.238364299527e-04       5.964508891273e-01       6.035282504577e-01      -1.735538662349e+00       1.983396969924e-04       2.921502677642e-02      -1.308511026878e+00       2.238601432603e-04      -1.399506444189e-01      -1.639555355979e-05       1.659330125346e-02       1.858637769074e-01      -1.272890087282e-01      -3.632790556989e-11       1.845565555031e-08       1.942757577077e-07 
       1.031846439625e+03       1.065642691640e-02      -1.741077204666e+00       2.019539585871e-04       2.832776297919e-02       4.162887856171e-04       6.142761498102e-05       9.128725623673e-05      -1.312146970330e+00       2.267707475051e-04       5.964750292508e-01       6.033738942168e-01      -1.739970302343e+00       2.002639383597e-04       2.993857663705e-02      -1.312208274271e+00       2.267939356594e-04      -1.430220379526e-01      -1.677553823560e-05       1.667333589769e-02       1.820433846317e-01      -1.306028131483e-01      -3.603304379194e-11       1.802950860391e-08       1.847721729704e-07 
       1.048195349012e+03       1.096101299873e-02      -1.746185944919e+00       2.041361544347e-04       2.917249293896e-02       4.158419903314e-04       6.269747645223e-05       9.153732336982e-05      -1.316393677646e+00       2.301112936946e-04       5.965006673068e-01       6.032032464648e-01      -1.745041960729e+00       2.024240051118e-04       3.076974716187e-02      -1.316455355943e+00       2.301339051991e-04      -1.465535596127e-01      -1.720314936994e-05       1.675243716363e-02       1.777300649229e-01      -1.344273128267e-01      -3.570229487605e-11       1.756174950930e-08       1.746459088701e-07 
       1.064544258399e+03       1.126983589862e-02      -1.751320700158e+00       2.062839404878e-04       3.002471503327e-02       4.153561720978e-04       6.396212803661e-05       9.178616706352e-05      -1.320679099955e+00       2.334500209013e-04       5.965244396226e-01       6.030378934978e-01      -1.750139155897e+00       2.045500464198e-04       3.160819987148e-02      -1.320741143361e+00       2.334720775446e-04      -1.501209878476e-01      -1.762481955634e-05       1.681899603373e-02       1.734617987512e-01      -1.383049997194e-01      -3.537689581703e-11       1.711186035305e-08       1.652055491660e-07 
       1.080893167786e+03       1.158289568462e-02      -1.756481559420e+00       2.083970599511e-04       3.088422219007e-02       4.148322097501e-04       6.522136951702e-05       9.203391178057e-05      -1.325003839373e+00       2.367869786176e-04       5.965464570829e-01       6.028776248335e-01      -1.755261985321e+00       2.066418105943e-04       3.245373150467e-02      -1.325066238987e+00       2.368085010840e-04      -1.537250217339e-01      -1.804016617538e-05       1.687335167426e-02       1.692427519403e-01      -1.422358650254e-01      -3.505675021634e-11       1.667894505468e-08       1.563959627009e-07 
       1.097242077174e+03       1.190019242314e-02      -1.761668567732e+00       2.104752609333e-04       3.175080590313e-02       4.142709407836e-04       6.647500421571e-05       9.228067222530e-05      -1.329368469963e+00       2.401222148034e-04       5.965668234972e-01       6.027222396062e-01      -1.760410502571e+00       2.086990507628e-04       3.330613736663e-02      -1.329431217214e+00       2.401432227426e-04      -1.573663585145e-01      -1.844883820413e-05       1.691586421607e-02       1.650767494948e-01      -1.462199004763e-01      -3.474176167029e-11       1.626216292048e-08       1.481671310761e-07 
